data,região,instituição,1as_consultas,consultas_subsequentes,total_consultas,ano,mês,coordenadas,código_região
2021-02-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",36,9,45,2021,2,"-8.0827433,40.516364",2
2021-02-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",904,2758,3662,2021,2,"-8.8586755,40.117897",2
2021-02-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",289,6,295,2021,2,"-9.1616116,38.7500861",3
2021-02-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",115,86,201,2021,2,"-8.7589945,41.3828711",1
2021-02-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",7,4,11,2021,2,"-8.6062881,41.1785642",1
2021-03-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2021,3,"-7.9281554,37.0238973",5
2021-03-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",3309,9977,13286,2021,3,"-7.4922407,40.2804158",2
2021-03-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",177,149,326,2021,3,"-8.8818638,38.5283754",3
2021-03-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",2406,11426,13832,2021,3,"-9.1258493,39.4054629",3
2021-03-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2021,3,"-8.5404429,39.478072",3
2021-03-01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",3,1,4,2021,3,"-9.1822554,38.6658713",3
2021-03-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",18,10,28,2021,3,"-8.6062881,41.1785642",1
2021-04-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2021,4,"-7.9281554,37.0238973",5
2021-04-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",129,84,213,2021,4,"-8.7982706,39.7414812",2
2021-04-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,41,0,41,2021,4,"-8.5933462,40.3470015",2
2021-04-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",1496,4399,5895,2021,4,"-8.8586755,40.117897",2
2021-04-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",106,81,187,2021,4,"-7.4981271,39.8212263",2
2021-04-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",45,0,45,2021,4,"-9.216985,38.708454",3
2021-04-01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",605,0,605,2021,4,"-8.6172617,41.1472498",1
2021-04-01,Região de Saúde Norte,"Hospital de Braga, EPE",115,0,115,2021,4,"-8.398982,41.56785",1
2021-05-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",761,871,1632,2021,5,"-7.8721227,38.014123",4
2021-05-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,51,0,51,2021,5,"-8.5933462,40.3470015",2
2021-05-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2021,5,"-8.5404429,39.478072",3
2021-05-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",56,13,69,2021,5,"-8.5458794,40.9293884",1
2021-05-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",265,0,265,2021,5,"-7.7515252,41.3031784",1
2021-06-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2021,6,"-7.9281554,37.0238973",5
2021-06-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",448,315,763,2021,6,"-8.8818638,38.5283754",3
2021-06-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,276,4832,5108,2021,6,"-9.1460705,38.7569771",3
2021-06-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,2200,2200,2021,6,"-8.6649823,41.1764649",1
2021-06-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",45,34,79,2021,6,"-8.6062881,41.1785642",1
2021-07-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",127,44,171,2021,7,"-8.0827433,40.516364",2
2021-07-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",100,0,100,2021,7,"-9.216985,38.708454",3
2021-07-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",529,350,879,2021,7,"-8.8818638,38.5283754",3
2021-07-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2082,588,2670,2021,7,"-9.1616116,38.7500861",3
2021-07-01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",1316,0,1316,2021,7,"-8.6172617,41.1472498",1
2021-08-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",155,105,260,2021,8,"-7.4263845,39.3003425",4
2021-08-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",0,1844,1844,2021,8,"-9.1371248,38.7166948",3
2021-08-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",104,0,104,2021,8,"-9.216985,38.708454",3
2021-08-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,356,6106,6462,2021,8,"-9.1460705,38.7569771",3
2021-08-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,6370,6370,2021,8,"-8.6745115,41.1794456",1
2021-09-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",1202,1201,2403,2021,9,"-7.8721227,38.014123",4
2021-09-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",4,77,81,2021,9,"-9.2264834,38.7422257",3
2021-09-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",75,809,884,2021,9,"-8.4802503,41.3423984",1
2021-09-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",438,264,702,2021,9,"-8.7589945,41.3828711",1
2021-09-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",492,1,493,2021,9,"-7.7515252,41.3031784",1
2021-10-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",1302,1276,2578,2021,10,"-7.8721227,38.014123",4
2021-10-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",11,0,11,2021,10,"-8.6956768,38.0162314",4
2021-10-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",8430,20464,28894,2021,10,"-7.4922407,40.2804158",2
2021-10-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",262,188,450,2021,10,"-8.7982706,39.7414812",2
2021-10-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",325,303,628,2021,10,"-8.6543716,40.6362453",2
2021-10-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,1,1,2,2021,10,"-8.7707806,40.297919",2
2021-10-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",139,123,262,2021,10,"-7.4981271,39.8212263",2
2021-10-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",550,1,551,2021,10,"-7.7515252,41.3031784",1
2021-10-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,2200,2200,2021,10,"-8.6649823,41.1764649",1
2021-11-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",12,0,12,2021,11,"-8.6956768,38.0162314",4
2021-11-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2021,11,"-7.9281554,37.0238973",5
2021-11-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",3338,7078,10416,2021,11,"-8.8586755,40.117897",2
2021-11-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",5729,2050,7779,2021,11,"-9.1371248,38.7166948",3
2021-11-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",3,38,41,2021,11,"-8.6937515,39.2410946",3
2021-11-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",5,122,127,2021,11,"-9.2264834,38.7422257",3
2021-11-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",623,1,624,2021,11,"-7.7515252,41.3031784",1
2021-11-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,2200,2200,2021,11,"-8.6649823,41.1764649",1
2021-11-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,8715,8715,2021,11,"-8.6745115,41.1794456",1
2021-11-01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",18,11,29,2021,11,"-8.8252713,41.7056054",1
2021-12-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",305,214,519,2021,12,"-8.7982706,39.7414812",2
2021-12-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",289,134,423,2021,12,"-7.4981271,39.8212263",2
2021-12-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",6246,2225,8471,2021,12,"-9.1371248,38.7166948",3
2021-12-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2021,12,"-8.5404429,39.478072",3
2021-12-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",6158,43599,49757,2021,12,"-9.2264834,38.7422257",3
2021-12-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2021,12,"-8.6010558,41.1831056",1
2021-12-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",154,2875,3029,2021,12,"-8.4802503,41.3423984",1
2021-12-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",94,98,192,2021,12,"-8.6062881,41.1785642",1
2022-01-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",0,2,2,2022,1,"-7.4981271,39.8212263",2
2022-01-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",1,20,21,2022,1,"-9.0592392,38.6554005",3
2022-01-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2022,1,"-8.5404429,39.478072",3
2022-01-01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",224,0,224,2022,1,"-8.6172617,41.1472498",1
2022-01-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",16,0,16,2022,1,"-7.7515252,41.3031784",1
2022-02-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",5,0,5,2022,2,"-8.6956768,38.0162314",4
2022-02-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",143,7,150,2022,2,"-7.4263845,39.3003425",4
2022-02-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2022,2,"-7.9281554,37.0238973",5
2022-02-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",1246,3117,4363,2022,2,"-7.4922407,40.2804158",2
2022-02-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,109,1562,1671,2022,2,"-9.1460705,38.7569771",3
2022-02-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",745,6539,7284,2022,2,"-9.2264834,38.7422257",3
2022-02-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",31,942,973,2022,2,"-8.4802503,41.3423984",1
2022-02-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",198,0,198,2022,2,"-8.3086907,41.4387173",1
2022-02-01,Região de Saúde Norte,"Hospital de Braga, EPE",155,0,155,2022,2,"-8.398982,41.56785",1
2022-02-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",22,27,49,2022,2,"-8.6062881,41.1785642",1
2022-03-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",340,40,380,2022,3,"-7.9032848,38.5684861",4
2022-03-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",117,125,242,2022,3,"-8.6543716,40.6362453",2
2022-03-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",92,40,132,2022,3,"-8.0827433,40.516364",2
2022-03-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",607,767,1374,2022,3,"-9.1371248,38.7166948",3
2022-03-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",263,255,518,2022,3,"-8.8818638,38.5283754",3
2022-03-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",1913,4000,5913,2022,3,"-9.1258493,39.4054629",3
2022-03-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,154,2289,2443,2022,3,"-9.1460705,38.7569771",3
2022-03-01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, EPE",95,2379,2474,2022,3,"-8.984506,38.977235",3
2022-04-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",104,70,174,2022,4,"-8.7982706,39.7414812",2
2022-04-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",951,872,1823,2022,4,"-8.4098211,40.2191523",2
2022-04-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",1480,1982,3462,2022,4,"-7.4981271,39.8212263",2
2022-04-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",483,511,994,2022,4,"-9.0592392,38.6554005",3
2022-04-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",1798,298,2096,2022,4,"-9.1616116,38.7500861",3
2022-04-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",1338,12340,13678,2022,4,"-9.2264834,38.7422257",3
2022-04-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2022,4,"-8.6010558,41.1831056",1
2022-04-01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",1028,0,1028,2022,4,"-8.6172617,41.1472498",1
2022-04-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,922,922,2022,4,"-8.6649823,41.1764649",1
2022-04-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,2898,2898,2022,4,"-8.6745115,41.1794456",1
2022-05-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",17,0,17,2022,5,"-8.6956768,38.0162314",4
2022-05-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",665,888,1553,2022,5,"-9.0592392,38.6554005",3
2022-05-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2571,359,2930,2022,5,"-9.1616116,38.7500861",3
2022-05-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2022,5,"-8.5404429,39.478072",3
2022-05-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,211,3796,4007,2022,5,"-9.1460705,38.7569771",3
2022-05-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,3569,3569,2022,5,"-8.6745115,41.1794456",1
2022-06-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",705,93,798,2022,6,"-7.9032848,38.5684861",4
2022-06-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",375,68,443,2022,6,"-7.4263845,39.3003425",4
2022-06-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",426,520,946,2022,6,"-8.8818638,38.5283754",3
2022-06-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,244,4410,4654,2022,6,"-9.1460705,38.7569771",3
2022-06-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",1994,18064,20058,2022,6,"-9.2264834,38.7422257",3
2022-06-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",109,2499,2608,2022,6,"-8.4802503,41.3423984",1
2022-06-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,4306,4306,2022,6,"-8.6745115,41.1794456",1
2022-07-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",17,0,17,2022,7,"-8.6956768,38.0162314",4
2022-07-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,30,6,36,2022,7,"-8.7707806,40.297919",2
2022-07-01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, EPE",199,6822,7021,2022,7,"-8.984506,38.977235",3
2022-07-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,1723,1723,2022,7,"-8.6649823,41.1764649",1
2022-07-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,4959,4959,2022,7,"-8.6745115,41.1794456",1
2022-08-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",866,134,1000,2022,8,"-7.9032848,38.5684861",4
2022-08-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2022,8,"-7.9281554,37.0238973",5
2022-08-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",1599,2603,4202,2022,8,"-8.8586755,40.117897",2
2022-08-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",2906,3139,6045,2022,8,"-7.4981271,39.8212263",2
2022-08-01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",1321,12512,13833,2022,8,"-9.1822554,38.6658713",3
2022-08-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2022,8,"-8.6010558,41.1831056",1
2022-08-01,Região de Saúde Norte,"Hospital de Braga, EPE",553,0,553,2022,8,"-8.398982,41.56785",1
2022-09-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",3305,3561,6866,2022,9,"-7.4981271,39.8212263",2
2022-09-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",4967,496,5463,2022,9,"-9.1616116,38.7500861",3
2022-09-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2022,9,"-8.5404429,39.478072",3
2022-09-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2022,9,"-8.6010558,41.1831056",1
2022-09-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",102,122,224,2022,9,"-8.6062881,41.1785642",1
2022-09-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,6316,6316,2022,9,"-8.6745115,41.1794456",1
2022-10-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",1754,3026,4780,2022,10,"-8.8586755,40.117897",2
2022-10-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",3635,3914,7549,2022,10,"-7.4981271,39.8212263",2
2022-10-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",1338,2117,3455,2022,10,"-9.0592392,38.6554005",3
2022-10-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",6,77,83,2022,10,"-8.6937515,39.2410946",3
2022-10-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",3282,28229,31511,2022,10,"-9.2264834,38.7422257",3
2022-10-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2022,10,"-8.6010558,41.1831056",1
2022-10-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",110,139,249,2022,10,"-8.6062881,41.1785642",1
2022-11-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",593,243,836,2022,11,"-7.4263845,39.3003425",4
2022-11-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2022,11,"-7.9281554,37.0238973",5
2022-11-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",451,402,853,2022,11,"-8.6543716,40.6362453",2
2022-11-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",3995,4284,8279,2022,11,"-7.4981271,39.8212263",2
2022-11-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",221,4329,4550,2022,11,"-8.4802503,41.3423984",1
2022-11-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",485,11,496,2022,11,"-8.7589945,41.3828711",1
2022-11-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",259,0,259,2022,11,"-7.7515252,41.3031784",1
2022-11-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",762,0,762,2022,11,"-8.3086907,41.4387173",1
2022-11-01,Região de Saúde Norte,"Hospital de Braga, EPE",672,0,672,2022,11,"-8.398982,41.56785",1
2022-11-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,7675,7675,2022,11,"-8.6745115,41.1794456",1
2022-12-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",8,105,113,2022,12,"-8.6937515,39.2410946",3
2022-12-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,4472,4472,2022,12,"-8.6649823,41.1764649",1
2022-12-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",134,163,297,2022,12,"-8.6062881,41.1785642",1
